seq,is_zvw,instant_quiet,qw,qx,qy,qz,pos_x,pos_y,pos_z
37,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,1,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,1,1,0.999560,-0.018920,0.022823,0.000432,0.000000,0.000000,0.000000
110,1,1,0.999560,-0.018904,0.022858,0.000418,0.000000,0.000000,0.000000
111,1,1,0.999559,-0.018893,0.022893,0.000403,0.000000,0.000000,0.000000
112,1,1,0.999559,-0.018881,0.022933,0.000384,0.000000,0.000000,0.000000
113,1,1,0.999558,-0.018863,0.022975,0.000373,0.000000,0.000000,0.000000
114,1,1,0.999557,-0.018841,0.023017,0.000361,0.000000,0.000000,0.000000
115,1,1,0.999557,-0.018820,0.023048,0.000352,0.000000,0.000000,0.000000
116,1,1,0.999557,-0.018805,0.023079,0.000341,0.000000,0.000000,0.000000
117,1,1,0.999556,-0.018785,0.023117,0.000329,0.000000,0.000000,0.000000
118,1,1,0.999556,-0.018759,0.023169,0.000318,0.000000,0.000000,0.000000
119,1,1,0.999554,-0.018744,0.023237,0.000304,0.000000,0.000000,0.000000
120,1,1,0.999553,-0.018743,0.023293,0.000295,0.000000,0.000000,0.000000
121,1,1,0.999552,-0.018739,0.023348,0.000286,0.000000,0.000000,0.000000
122,1,1,0.999551,-0.018731,0.023402,0.000272,0.000000,0.000000,0.000000
123,1,1,0.999549,-0.018739,0.023469,0.000257,0.000000,0.000000,0.000000
124,1,1,0.999547,-0.018741,0.023536,0.000241,0.000000,0.000000,0.000000
125,1,1,0.999546,-0.018745,0.023611,0.000224,0.000000,0.000000,0.000000
126,1,1,0.999544,-0.018747,0.023682,0.000210,0.000000,0.000000,0.000000
127,1,1,0.999542,-0.018747,0.023751,0.000201,0.000000,0.000000,0.000000
128,1,1,0.999540,-0.018748,0.023828,0.000189,0.000000,0.000000,0.000000
129,1,1,0.999538,-0.018758,0.023912,0.000172,0.000000,0.000000,0.000000
130,1,1,0.999535,-0.018781,0.024012,0.000153,0.000000,0.000000,0.000000
131,1,1,0.999532,-0.018806,0.024112,0.000139,0.000000,0.000000,0.000000
132,1,1,0.999530,-0.018821,0.024206,0.000125,0.000000,0.000000,0.000000
133,1,1,0.999528,-0.018831,0.024289,0.000111,0.000000,0.000000,0.000000
134,1,1,0.999525,-0.018846,0.024374,0.000094,0.000000,0.000000,0.000000
135,1,1,0.999523,-0.018863,0.024458,0.000083,0.000000,0.000000,0.000000
136,1,1,0.999521,-0.018883,0.024535,0.000063,0.000000,0.000000,0.000000
137,1,1,0.999519,-0.018892,0.024596,0.000044,0.000000,0.000000,0.000000
138,1,1,0.999518,-0.018890,0.024646,0.000024,0.000000,0.000000,0.000000
139,1,1,0.999517,-0.018886,0.024697,0.000005,0.000000,0.000000,0.000000
140,1,1,0.999515,-0.018885,0.024749,-0.000012,0.000000,0.000000,0.000000
141,1,1,0.999514,-0.018883,0.024803,-0.000034,0.000000,0.000000,0.000000
142,1,1,0.999513,-0.018892,0.024855,-0.000051,0.000000,0.000000,0.000000
143,1,1,0.999511,-0.018898,0.024911,-0.000070,0.000000,0.000000,0.000000
144,1,1,0.999510,-0.018896,0.024966,-0.000084,0.000000,0.000000,0.000000
145,1,1,0.999508,-0.018895,0.025020,-0.000105,0.000000,0.000000,0.000000
146,1,1,0.999507,-0.018894,0.025076,-0.000124,0.000000,0.000000,0.000000
147,1,1,0.999506,-0.018900,0.025133,-0.000143,0.000000,0.000000,0.000000
148,1,1,0.999504,-0.018917,0.025182,-0.000162,0.000000,0.000000,0.000000
149,1,1,0.999503,-0.018924,0.025221,-0.000182,0.000000,0.000000,0.000000
150,1,1,0.999502,-0.018926,0.025255,-0.000199,0.000000,0.000000,0.000000
151,1,1,0.999501,-0.018934,0.025288,-0.000221,0.000000,0.000000,0.000000
152,1,1,0.999500,-0.018944,0.025319,-0.000245,0.000000,0.000000,0.000000
153,1,1,0.999499,-0.018957,0.025351,-0.000264,0.000000,0.000000,0.000000
154,1,1,0.999498,-0.018959,0.025383,-0.000284,0.000000,0.000000,0.000000
155,1,1,0.999497,-0.018964,0.025407,-0.000300,0.000000,0.000000,0.000000
156,1,1,0.999496,-0.018971,0.025439,-0.000319,0.000000,0.000000,0.000000
157,1,1,0.999496,-0.018981,0.025465,-0.000344,0.000000,0.000000,0.000000
158,1,1,0.999494,-0.018999,0.025494,-0.000363,0.000000,0.000000,0.000000
159,1,1,0.999493,-0.019017,0.025535,-0.000382,0.000000,0.000000,0.000000
160,1,1,0.999492,-0.019031,0.025575,-0.000404,0.000000,0.000000,0.000000
161,1,1,0.999491,-0.019041,0.025612,-0.000423,0.000000,0.000000,0.000000
162,1,1,0.999489,-0.019056,0.025649,-0.000441,0.000000,0.000000,0.000000
163,1,1,0.999488,-0.019074,0.025693,-0.000462,0.000000,0.000000,0.000000
164,1,1,0.999486,-0.019102,0.025750,-0.000486,0.000000,0.000000,0.000000
165,1,1,0.999484,-0.019145,0.025805,-0.000507,0.000000,0.000000,0.000000
166,1,1,0.999482,-0.019186,0.025847,-0.000526,0.000000,0.000000,0.000000
167,1,1,0.999480,-0.019218,0.025878,-0.000542,0.000000,0.000000,0.000000
168,1,1,0.999480,-0.019236,0.025893,-0.000558,0.000000,0.000000,0.000000
169,1,1,0.999479,-0.019246,0.025909,-0.000579,0.000000,0.000000,0.000000
170,1,1,0.999478,-0.019264,0.025922,-0.000600,0.000000,0.000000,0.000000
171,1,1,0.999477,-0.019290,0.025951,-0.000622,0.000000,0.000000,0.000000
172,1,1,0.999476,-0.019310,0.025982,-0.000637,0.000000,0.000000,0.000000
173,1,1,0.999474,-0.019343,0.026017,-0.000655,0.000000,0.000000,0.000000
174,1,1,0.999473,-0.019382,0.026044,-0.000677,0.000000,0.000000,0.000000
175,1,1,0.999472,-0.019408,0.026060,-0.000704,0.000000,0.000000,0.000000
176,1,1,0.999471,-0.019424,0.026074,-0.000730,0.000000,0.000000,0.000000
177,1,1,0.999471,-0.019432,0.026085,-0.000749,0.000000,0.000000,0.000000
178,1,1,0.999470,-0.019437,0.026087,-0.000773,0.000000,0.000000,0.000000
179,1,1,0.999470,-0.019443,0.026093,-0.000797,0.000000,0.000000,0.000000
180,1,1,0.999470,-0.019450,0.026092,-0.000819,0.000000,0.000000,0.000000
181,1,1,0.999470,-0.019456,0.026089,-0.000845,0.000000,0.000000,0.000000
182,1,1,0.999470,-0.019462,0.026090,-0.000873,0.000000,0.000000,0.000000
183,1,1,0.999470,-0.019459,0.026087,-0.000897,0.000000,0.000000,0.000000
184,1,1,0.999470,-0.019448,0.026076,-0.000924,0.000000,0.000000,0.000000
185,1,1,0.999471,-0.019434,0.026059,-0.000948,0.000000,0.000000,0.000000
186,1,1,0.999471,-0.019428,0.026046,-0.000973,0.000000,0.000000,0.000000
187,1,1,0.999471,-0.019430,0.026050,-0.001000,0.000000,0.000000,0.000000
188,1,1,0.999471,-0.019434,0.026055,-0.001024,0.000000,0.000000,0.000000
189,1,1,0.999471,-0.019446,0.026066,-0.001046,0.000000,0.000000,0.000000
190,1,1,0.999470,-0.019455,0.026083,-0.001068,0.000000,0.000000,0.000000
191,1,1,0.999469,-0.019461,0.026104,-0.001087,0.000000,0.000000,0.000000
192,1,1,0.999469,-0.019468,0.026124,-0.001103,0.000000,0.000000,0.000000
193,1,1,0.999468,-0.019478,0.026154,-0.001125,0.000000,0.000000,0.000000
194,1,1,0.999466,-0.019497,0.026187,-0.001144,0.000000,0.000000,0.000000
195,1,1,0.999465,-0.019519,0.026210,-0.001166,0.000000,0.000000,0.000000
196,1,1,0.999464,-0.019535,0.026233,-0.001187,0.000000,0.000000,0.000000
197,1,1,0.999463,-0.019552,0.026253,-0.001209,0.000000,0.000000,0.000000
198,1,1,0.999463,-0.019568,0.026268,-0.001231,0.000000,0.000000,0.000000
199,1,1,0.999462,-0.019573,0.026285,-0.001253,0.000000,0.000000,0.000000
200,1,1,0.999462,-0.019575,0.026294,-0.001275,0.000000,0.000000,0.000000
201,1,1,0.999462,-0.019576,0.026299,-0.001298,0.000000,0.000000,0.000000
202,1,1,0.999461,-0.019578,0.026307,-0.001317,0.000000,0.000000,0.000000
203,1,1,0.999461,-0.019569,0.026317,-0.001342,0.000000,0.000000,0.000000
204,1,1,0.999461,-0.019554,0.026319,-0.001367,0.000000,0.000000,0.000000
205,1,1,0.999462,-0.019536,0.026327,-0.001392,0.000000,0.000000,0.000000
206,1,1,0.999461,-0.019530,0.026333,-0.001419,0.000000,0.000000,0.000000
207,1,1,0.999461,-0.019529,0.026333,-0.001444,0.000000,0.000000,0.000000
208,1,1,0.999461,-0.019521,0.026338,-0.001469,0.000000,0.000000,0.000000
209,1,1,0.999461,-0.019512,0.026343,-0.001490,0.000000,0.000000,0.000000
210,1,1,0.999461,-0.019511,0.026354,-0.001512,0.000000,0.000000,0.000000
211,1,1,0.999461,-0.019512,0.026369,-0.001534,0.000000,0.000000,0.000000
212,1,1,0.999461,-0.019506,0.026379,-0.001550,0.000000,0.000000,0.000000
213,1,1,0.999461,-0.019502,0.026381,-0.001569,0.000000,0.000000,0.000000
214,1,1,0.999461,-0.019500,0.026379,-0.001591,0.000000,0.000000,0.000000
215,1,1,0.999460,-0.019501,0.026390,-0.001607,0.000000,0.000000,0.000000
216,1,1,0.999460,-0.019502,0.026402,-0.001624,0.000000,0.000000,0.000000
217,1,1,0.999460,-0.019502,0.026414,-0.001645,0.000000,0.000000,0.000000
218,1,1,0.999459,-0.019508,0.026424,-0.001665,0.000000,0.000000,0.000000
219,1,1,0.999459,-0.019518,0.026433,-0.001681,0.000000,0.000000,0.000000
220,1,1,0.999458,-0.019518,0.026442,-0.001701,0.000000,0.000000,0.000000
221,1,1,0.999458,-0.019521,0.026449,-0.001720,0.000000,0.000000,0.000000
222,1,1,0.999458,-0.019521,0.026456,-0.001742,0.000000,0.000000,0.000000
223,1,1,0.999458,-0.019513,0.026455,-0.001761,0.000000,0.000000,0.000000
224,1,1,0.999458,-0.019503,0.026453,-0.001780,0.000000,0.000000,0.000000
225,1,1,0.999459,-0.019489,0.026449,-0.001799,0.000000,0.000000,0.000000
226,1,1,0.999459,-0.019480,0.026450,-0.001819,0.000000,0.000000,0.000000
227,1,1,0.999459,-0.019472,0.026449,-0.001835,0.000000,0.000000,0.000000
228,1,1,0.999459,-0.019472,0.026448,-0.001855,0.000000,0.000000,0.000000
229,1,1,0.999459,-0.019473,0.026456,-0.001877,0.000000,0.000000,0.000000
230,1,1,0.999458,-0.019475,0.026459,-0.001896,0.000000,0.000000,0.000000
231,1,1,0.999459,-0.019470,0.026455,-0.001918,0.000000,0.000000,0.000000
232,1,1,0.999459,-0.019450,0.026450,-0.001935,0.000000,0.000000,0.000000
233,1,1,0.999459,-0.019420,0.026456,-0.001949,0.000000,0.000000,0.000000
234,1,1,0.999460,-0.019401,0.026459,-0.001963,0.000000,0.000000,0.000000
235,1,1,0.999460,-0.019384,0.026452,-0.001977,0.000000,0.000000,0.000000
236,1,1,0.999461,-0.019370,0.026443,-0.001991,0.000000,0.000000,0.000000
237,1,1,0.999461,-0.019362,0.026437,-0.002007,0.000000,0.000000,0.000000
238,1,1,0.999461,-0.019356,0.026428,-0.002021,0.000000,0.000000,0.000000
239,1,1,0.999461,-0.019353,0.026423,-0.002031,0.000000,0.000000,0.000000
240,1,1,0.999462,-0.019348,0.026409,-0.002044,0.000000,0.000000,0.000000
241,1,1,0.999462,-0.019340,0.026403,-0.002058,0.000000,0.000000,0.000000
242,1,1,0.999462,-0.019341,0.026404,-0.002067,0.000000,0.000000,0.000000
243,1,1,0.999462,-0.019347,0.026407,-0.002078,0.000000,0.000000,0.000000
244,1,1,0.999462,-0.019349,0.026419,-0.002089,0.000000,0.000000,0.000000
245,1,1,0.999461,-0.019348,0.026425,-0.002097,0.000000,0.000000,0.000000
246,1,1,0.999461,-0.019352,0.026428,-0.002111,0.000000,0.000000,0.000000
247,1,1,0.999461,-0.019353,0.026426,-0.002122,0.000000,0.000000,0.000000
248,1,1,0.999461,-0.019362,0.026423,-0.002139,0.000000,0.000000,0.000000
249,1,1,0.999461,-0.019363,0.026417,-0.002153,0.000000,0.000000,0.000000
250,1,1,0.999461,-0.019356,0.026412,-0.002167,0.000000,0.000000,0.000000
251,1,1,0.999462,-0.019356,0.026406,-0.002184,0.000000,0.000000,0.000000
252,1,1,0.999462,-0.019355,0.026398,-0.002192,0.000000,0.000000,0.000000
253,1,1,0.999462,-0.019354,0.026397,-0.002204,0.000000,0.000000,0.000000
254,1,1,0.999462,-0.019350,0.026404,-0.002215,0.000000,0.000000,0.000000
255,1,1,0.999462,-0.019353,0.026406,-0.002227,0.000000,0.000000,0.000000
256,1,1,0.999462,-0.019349,0.026405,-0.002236,0.000000,0.000000,0.000000
257,1,1,0.999462,-0.019343,0.026409,-0.002249,0.000000,0.000000,0.000000
258,1,1,0.999461,-0.019337,0.026418,-0.002261,0.000000,0.000000,0.000000
259,1,1,0.999461,-0.019329,0.026430,-0.002272,0.000000,0.000000,0.000000
260,1,1,0.999461,-0.019320,0.026441,-0.002281,0.000000,0.000000,0.000000
261,1,1,0.999461,-0.019315,0.026449,-0.002292,0.000000,0.000000,0.000000
262,1,1,0.999461,-0.019304,0.026461,-0.002303,0.000000,0.000000,0.000000
263,1,1,0.999461,-0.019289,0.026466,-0.002312,0.000000,0.000000,0.000000
264,1,1,0.999461,-0.019279,0.026470,-0.002320,0.000000,0.000000,0.000000
265,1,1,0.999461,-0.019266,0.026472,-0.002334,0.000000,0.000000,0.000000
266,1,1,0.999461,-0.019256,0.026471,-0.002343,0.000000,0.000000,0.000000
267,1,1,0.999462,-0.019248,0.026468,-0.002352,0.000000,0.000000,0.000000
268,1,1,0.999462,-0.019237,0.026476,-0.002361,0.000000,0.000000,0.000000
269,1,1,0.999462,-0.019224,0.026485,-0.002375,0.000000,0.000000,0.000000
270,1,1,0.999462,-0.019212,0.026485,-0.002384,0.000000,0.000000,0.000000
271,1,1,0.999462,-0.019194,0.026490,-0.002395,0.000000,0.000000,0.000000
272,1,1,0.999462,-0.019169,0.026493,-0.002404,0.000000,0.000000,0.000000
273,1,1,0.999463,-0.019142,0.026495,-0.002413,0.000000,0.000000,0.000000
274,1,1,0.999463,-0.019124,0.026498,-0.002427,0.000000,0.000000,0.000000
275,1,1,0.999463,-0.019108,0.026506,-0.002441,0.000000,0.000000,0.000000
276,1,1,0.999463,-0.019095,0.026508,-0.002450,0.000000,0.000000,0.000000
277,1,1,0.999463,-0.019076,0.026509,-0.002458,0.000000,0.000000,0.000000
278,1,1,0.999464,-0.019055,0.026505,-0.002470,0.000000,0.000000,0.000000
279,1,1,0.999465,-0.019035,0.026498,-0.002481,0.000000,0.000000,0.000000
280,1,1,0.999465,-0.019017,0.026491,-0.002493,0.000000,0.000000,0.000000
281,1,1,0.999466,-0.019004,0.026483,-0.002501,0.000000,0.000000,0.000000
282,1,1,0.999466,-0.018991,0.026481,-0.002513,0.000000,0.000000,0.000000
283,1,1,0.999466,-0.018981,0.026475,-0.002521,0.000000,0.000000,0.000000
284,1,1,0.999466,-0.018973,0.026473,-0.002530,0.000000,0.000000,0.000000
285,1,1,0.999466,-0.018961,0.026476,-0.002542,0.000000,0.000000,0.000000
286,1,1,0.999467,-0.018944,0.026474,-0.002550,0.000000,0.000000,0.000000
287,1,1,0.999467,-0.018938,0.026478,-0.002561,0.000000,0.000000,0.000000
288,1,1,0.999466,-0.018936,0.026488,-0.002572,0.000000,0.000000,0.000000
289,1,1,0.999466,-0.018940,0.026499,-0.002581,0.000000,0.000000,0.000000
290,1,1,0.999466,-0.018942,0.026505,-0.002592,0.000000,0.000000,0.000000
291,1,1,0.999466,-0.018943,0.026506,-0.002606,0.000000,0.000000,0.000000
292,1,1,0.999466,-0.018946,0.026507,-0.002617,0.000000,0.000000,0.000000
293,1,1,0.999465,-0.018945,0.026518,-0.002631,0.000000,0.000000,0.000000
294,1,1,0.999465,-0.018934,0.026531,-0.002642,0.000000,0.000000,0.000000
295,1,1,0.999465,-0.018930,0.026535,-0.002651,0.000000,0.000000,0.000000
296,1,1,0.999465,-0.018931,0.026543,-0.002662,0.000000,0.000000,0.000000
297,1,1,0.999465,-0.018940,0.026543,-0.002670,0.000000,0.000000,0.000000
298,1,1,0.999464,-0.018948,0.026543,-0.002679,0.000000,0.000000,0.000000
299,1,1,0.999464,-0.018957,0.026555,-0.002687,0.000000,0.000000,0.000000
300,1,1,0.999463,-0.018973,0.026578,-0.002695,0.000000,0.000000,0.000000
301,1,1,0.999462,-0.018994,0.026595,-0.002701,0.000000,0.000000,0.000000
302,1,1,0.999462,-0.019016,0.026602,-0.002712,0.000000,0.000000,0.000000
303,1,1,0.999461,-0.019035,0.026613,-0.002720,0.000000,0.000000,0.000000
304,1,1,0.999460,-0.019056,0.026629,-0.002726,0.000000,0.000000,0.000000
305,1,1,0.999459,-0.019074,0.026646,-0.002734,0.000000,0.000000,0.000000
306,1,1,0.999458,-0.019079,0.026673,-0.002740,0.000000,0.000000,0.000000
307,1,1,0.999458,-0.019085,0.026698,-0.002740,0.000000,0.000000,0.000000
308,1,1,0.999457,-0.019102,0.026719,-0.002746,0.000000,0.000000,0.000000
309,1,1,0.999456,-0.019122,0.026735,-0.002757,0.000000,0.000000,0.000000
310,1,1,0.999455,-0.019131,0.026754,-0.002768,0.000000,0.000000,0.000000
311,1,1,0.999455,-0.019136,0.026766,-0.002779,0.000000,0.000000,0.000000
312,1,1,0.999454,-0.019143,0.026787,-0.002788,0.000000,0.000000,0.000000
313,1,1,0.999453,-0.019152,0.026816,-0.002796,0.000000,0.000000,0.000000
314,1,1,0.999452,-0.019159,0.026846,-0.002805,0.000000,0.000000,0.000000
315,1,1,0.999451,-0.019168,0.026873,-0.002816,0.000000,0.000000,0.000000
316,1,1,0.999450,-0.019187,0.026890,-0.002824,0.000000,0.000000,0.000000
317,1,1,0.999450,-0.019200,0.026902,-0.002841,0.000000,0.000000,0.000000
318,1,1,0.999449,-0.019206,0.026905,-0.002852,0.000000,0.000000,0.000000
319,1,1,0.999449,-0.019204,0.026906,-0.002864,0.000000,0.000000,0.000000
320,1,1,0.999450,-0.019197,0.026897,-0.002878,0.000000,0.000000,0.000000
321,1,1,0.999450,-0.019200,0.026884,-0.002887,0.000000,0.000000,0.000000
322,1,1,0.999450,-0.019200,0.026878,-0.002898,0.000000,0.000000,0.000000
323,1,1,0.999450,-0.019198,0.026871,-0.002912,0.000000,0.000000,0.000000
324,1,1,0.999451,-0.019191,0.026867,-0.002926,0.000000,0.000000,0.000000
325,1,1,0.999451,-0.019174,0.026861,-0.002943,0.000000,0.000000,0.000000
326,1,1,0.999451,-0.019155,0.026854,-0.002956,0.000000,0.000000,0.000000
327,1,1,0.999452,-0.019141,0.026843,-0.002968,0.000000,0.000000,0.000000
328,1,1,0.999452,-0.019130,0.026835,-0.002979,0.000000,0.000000,0.000000
329,1,1,0.999452,-0.019119,0.026840,-0.002988,0.000000,0.000000,0.000000
330,1,1,0.999453,-0.019106,0.026845,-0.003001,0.000000,0.000000,0.000000
331,1,1,0.999453,-0.019097,0.026846,-0.003018,0.000000,0.000000,0.000000
332,1,1,0.999453,-0.019086,0.026839,-0.003026,0.000000,0.000000,0.000000
333,1,1,0.999453,-0.019067,0.026833,-0.003038,0.000000,0.000000,0.000000
334,1,1,0.999454,-0.019056,0.026824,-0.003052,0.000000,0.000000,0.000000
335,1,1,0.999454,-0.019050,0.026816,-0.003064,0.000000,0.000000,0.000000
336,1,1,0.999455,-0.019037,0.026807,-0.003072,0.000000,0.000000,0.000000
337,1,1,0.999455,-0.019019,0.026798,-0.003086,0.000000,0.000000,0.000000
